lang;forum;title;original_author;start_date;end_date;range;time;nb_authors;nb_replies;avg_post_length;url
fr;fr_bebe_est_la;post des aufiennes enceintes;galoupete13;2013-04-08;2013-04-08;0;0;42;1098;224;http://forum.aufeminin.com/forum/matern2/__f734051_matern2--love-love-lover-lover-post-des-aufiennes-enceintes-lover-lover-love-love.html
fr;fr_bebe_est_la;Question hystero-salpingographie;9,1879E+13;2013-05-28;2013-05-28;0;0;31;81;252;http://forum.aufeminin.com/forum/matern2/__f741435_matern2-Question-hystero-salpingographie.html
fr;fr_bebe_est_la;Pourquoi cette  peur  de la cesarienne ?;dine3579;2013-05-29;2013-05-29;0;0;15;18;327;http://forum.aufeminin.com/forum/matern2/__f741556_matern2-Pourquoi-cette-peur-de-la-cesarienne.html
fr;fr_bebe_est_la;Si ca interesse quelqu'un;sachaetgabin;2013-05-28;2013-05-28;0;0;30;40;79;http://forum.aufeminin.com/forum/matern2/__f741307_matern2-Si-ca-interesse-quelqu-un-d.html
fr;fr_bebe_est_la;Serieusement,ca fait mal de se faire enlever un surjet ( cesarienne)?;enformationdanslesocial;2013-05-28;2013-05-28;0;0;6;12;128;http://forum.aufeminin.com/forum/matern2/__f741282_matern2-Serieusement-ca-fait-mal-de-se-faire-enlever-un-surjet-cesarienne.html
fr;fr_bebe_est_la;Seule avec un bébé de un mois;mimounette471;2013-05-28;2013-05-28;0;0;3;3;827;http://forum.aufeminin.com/forum/matern2/__f741437_matern2-Seule-avec-un-bebe-de-un-mois.html
fr;fr_bebe_est_la;Mise en situation : vous avez un projet de grossesse et des kilos en trop;leprintemps2013;2013-05-28;2013-05-28;0;0;18;24;171;http://forum.aufeminin.com/forum/matern2/__f741375_matern2-Mise-en-situation-vous-avez-un-projet-de-grossesse-et-des-kilos-en-trop-fou.html
fr;fr_bebe_est_la;qqun a des nouvelles de enformationdanslesocial;chrichri2704;2013-05-22;2013-05-23;1;1;8;13;112;http://forum.aufeminin.com/forum/matern2/__f740467_matern2--arrow-qqun-a-des-nouvelles-de-enformationdanslesocial.html
fr;fr_bebe_est_la;De quoi aviez vous le plus peur en accouchant .....????;bebeisa95;2013-05-03;2013-05-03;0;0;56;60;234;http://forum.aufeminin.com/forum/matern2/__f737739_matern2-De-quoi-aviez-vous-le-plus-peur-en-accouchant.html
fr;fr_bebe_est_la;Jumeaux : vous accoucheriez dans une clinique de niveau 1 ?;very1parfaite;2013-05-27;2013-05-27;0;0;7;29;173;http://forum.aufeminin.com/forum/matern2/__f741255_matern2-Jumeaux-vous-accoucheriez-dans-une-clinique-de-niveau-1.html
fr;fr_bebe_est_la;Sondage : vous êtes parties à la maternité le jour ou la nuit;leslietben;2013-05-27;2013-05-27;0;0;57;61;182;http://forum.aufeminin.com/forum/matern2/__f741154_matern2-Sondage-vous-etes-parties-a-la-maternite-le-jour-ou-la-nuit-d.html
fr;fr_bebe_est_la;Témoignages : mon périnée et moi;LequipeauFeminin;2013-03-29;2013-03-29;0;0;16;18;474;http://forum.aufeminin.com/forum/matern2/__f732479_matern2-Temoignages-mon-perinee-et-moi.html
fr;fr_bebe_est_la;Qui a un enfant  qui a des cicatrices;candialapraline;2013-05-25;2013-05-25;0;0;9;11;408;http://forum.aufeminin.com/forum/matern2/__f740950_matern2-Qui-a-un-enfant-qui-a-des-cicatrices.html
fr;fr_bebe_est_la;Devinez dans quel magazine alakon j'ai lu ça :;pimpanicaille2;2013-05-23;2013-05-23;0;0;20;54;177;http://forum.aufeminin.com/forum/matern2/__f740603_matern2-Devinez-dans-quel-magazine-alakon-j-ai-lu-ca.html
fr;fr_bebe_est_la;Qui peut m'en dire plus sur la pré-eclampsie ?;koco00;2013-05-21;2013-05-21;0;0;6;12;359;http://forum.aufeminin.com/forum/matern2/__f740285_matern2-Qui-peut-m-en-dire-plus-sur-la-pre-eclampsie.html
fr;fr_bebe_est_la;Un seul enfant ?;chouchou01081990;2013-05-22;2013-05-22;0;0;22;59;395;http://forum.aufeminin.com/forum/matern2/__f740344_matern2-Un-seul-enfant.html
fr;fr_bebe_est_la;Vous avez toutes des monitoring en fin de grossesse;0000vanessa0000;2013-05-20;2013-05-20;0;0;10;11;135;http://forum.aufeminin.com/forum/matern2/__f740113_matern2-Vous-avez-toutes-des-monitoring-en-fin-de-grossesse.html
fr;fr_bebe_est_la;Adalate retard vous connaissez? pour contractions...;titounette888;2013-05-20;2013-05-20;0;0;4;9;73;http://forum.aufeminin.com/forum/matern2/__f740075_matern2-Adalate-retard-vous-connaissez-pour-contractions.html
fr;fr_bebe_est_la;Comment parler de ma fausse couche à mon fils?;liloue23;2013-05-20;2013-05-20;0;0;10;21;733;http://forum.aufeminin.com/forum/matern2/__f740024_matern2-Comment-parler-de-ma-fausse-couche-a-mon-fils.html
fr;fr_bebe_est_la;"Vous aviez senti que votre ventre etait ""bas""";ninougne31;2013-05-17;2013-05-17;0;0;5;5;239;http://forum.aufeminin.com/forum/matern2/__f739753_matern2-Vous-aviez-senti-que-votre-ventre-etait-bas.html
fr;fr_bebe_est_la;Comment avez vous organisé vos 30 ans / ou ceux du conjoint / ou un autre anniversaire ?;zestedagrumes;2013-05-16;2013-05-16;0;0;11;18;355;http://forum.aufeminin.com/forum/matern2/__f739482_matern2-Comment-avez-vous-organise-vos-30-ans-ou-ceux-du-conjoint-ou-un-autre-anniversaire.html
fr;fr_bebe_est_la;Si à la dernière écho la tête était en bas .....;bbavril1;2013-05-17;2013-05-17;0;0;5;6;287;http://forum.aufeminin.com/forum/matern2/__f739606_matern2-Si-a-la-derniere-echo-la-tete-etait-en-bas.html
fr;fr_bebe_est_la;L'adoption;lespalmiers;2013-05-15;2013-05-16;1;1;6;7;287;http://forum.aufeminin.com/forum/matern2/__f739400_matern2-L-adoption.html
fr;fr_bebe_est_la;Maintenant je veux toutes vous remercier...;thesmellofblue;2013-05-15;2013-05-15;0;0;17;24;207;http://forum.aufeminin.com/forum/matern2/__f739326_matern2-Maintenant-je-veux-toutes-vous-remercier.html
fr;fr_bebe_est_la;Vos hommes aiment/assument leur rôle de père?;oldgorgio;2013-05-15;2013-05-15;0;0;42;62;441;http://forum.aufeminin.com/forum/matern2/__f739332_matern2-Vos-hommes-aiment-assument-leur-role-de-pere.html
fr;fr_bebe_est_la;Ca va pas ,j'ai l'impression de sombrer;dellphine02;2013-05-15;2013-05-15;0;0;2;5;397;http://forum.aufeminin.com/forum/matern2/__f739380_matern2-Ca-va-pas-j-ai-l-impression-de-sombrer-triste.html
fr;fr_bebe_est_la;j'peux vous saouler avec un autre sondage statistique ?;lapositiveattendunbb;2013-05-14;2013-05-14;0;0;38;98;93;http://forum.aufeminin.com/forum/matern2/__f739225_matern2--mrgreen-j-peux-vous-saouler-avec-un-autre-sondage-statistique-mrgreen-mrgreen.html
fr;fr_bebe_est_la;39sa aujourd hui ,jai hate;enformationdanslesocial;2013-05-15;2013-05-15;0;0;1;1;19;http://forum.aufeminin.com/forum/matern2/__f739272_matern2-39sa-aujourd-hui-jai-hate-love.html
fr;fr_bebe_est_la;J'y arrive pas avec mon bébé.....;barbaracaylah;2013-05-09;2013-05-09;0;0;28;39;573;http://forum.aufeminin.com/forum/matern2/__f738557_matern2-J-y-arrive-pas-avec-mon-bebe.html
fr;fr_bebe_est_la;Bonjours les filles !!!;alicedu13or;2013-05-14;2013-05-14;0;0;2;3;285;http://forum.aufeminin.com/forum/matern2/__f739129_matern2-Bonjours-les-filles-d.html
fr;fr_bebe_est_la;Je suis en stresse je panique a fond la;lazenwoman;2013-05-11;2013-05-11;0;0;17;38;184;http://forum.aufeminin.com/forum/matern2/__f738728_matern2-Je-suis-en-stresse-je-panique-a-fond-la-triste.html
fr;fr_bebe_est_la;j'ai une question pour celles qui ont accouché sans péri ?;lapositiveattendunbb;2013-05-08;2013-05-08;0;0;76;174;321;http://forum.aufeminin.com/forum/matern2/__f738430_matern2--mrgreen-j-ai-une-question-pour-celles-qui-ont-accouche-sans-peri-mrgreen-mrgreen.html
fr;fr_bebe_est_la;Fut******** jai mal au dos,lundi je tel a l'osteo mais en attendant;enformationdanslesocial;2013-05-10;2013-05-10;0;0;0;0;0;http://forum.aufeminin.com/forum/matern2/__f738662_matern2-Fut-jai-mal-au-dos-lundi-je-tel-a-l-osteo-mais-en-attendant.html
fr;fr_bebe_est_la;les octobrettes 2012 enfin mamans;chrislafee77;2012-11-11;2012-11-11;0;0;59;2188;397;http://forum.aufeminin.com/forum/matern2/__f708166_matern2--bebe-les-octobrettes-2012-enfin-mamans-bb.html
fr;fr_bebe_est_la;A celles qui ont été déclenchée;0000vanessa0000;2013-05-09;2013-05-09;0;0;26;30;428;http://forum.aufeminin.com/forum/matern2/__f738493_matern2-A-celles-qui-ont-ete-declenchee-kikou-kikou.html
fr;fr_bebe_est_la;Bebe né hypotrophe;sgoncalves21;2013-05-07;2013-05-08;1;1;5;11;679;http://forum.aufeminin.com/forum/matern2/__f738201_matern2-Bebe-ne-hypotrophe.html
fr;fr_bebe_est_la;40 sa + 4...;booub84;2013-05-03;2013-05-03;0;0;21;44;163;http://forum.aufeminin.com/forum/matern2/__f737687_matern2-40-sa-4.html
fr;fr_bebe_est_la;Saignements durant la grossesse;jolicoeur1982;2013-05-08;2013-05-08;0;0;13;16;424;http://forum.aufeminin.com/forum/matern2/__f738394_matern2-Saignements-durant-la-grossesse.html
fr;fr_bebe_est_la;"Ca a marché pour vous la methode ""a l'italienne ""?";enformationdanslesocial;2013-05-07;2013-05-07;0;0;25;34;126;http://forum.aufeminin.com/forum/matern2/__f738274_matern2-Ca-a-marche-pour-vous-la-methode-a-l-italienne-fou.html
fr;fr_bebe_est_la;Kyste ovarien, endométrite, geu...;miousicblue;2013-05-07;2013-05-07;0;0;6;9;328;http://forum.aufeminin.com/forum/matern2/__f738264_matern2-Kyste-ovarien-endometrite-geu.html
fr;fr_bebe_est_la;Complications grossesse gémellaire...;jolicoeur1982;2013-05-06;2013-05-06;0;0;20;30;217;http://forum.aufeminin.com/forum/matern2/__f738108_matern2-Complications-grossesse-gemellaire.html
fr;fr_bebe_est_la;Je vais être déclenché;cmoikidecide;2013-05-07;2013-05-07;0;0;23;30;250;http://forum.aufeminin.com/forum/matern2/__f738181_matern2-Je-vais-etre-declenche-triste.html
fr;fr_bebe_est_la;J'avais tout prevue,et non,cesarienne repoussee au dernier moment;enformationdanslesocial;2013-05-07;2013-05-07;0;0;4;13;119;http://forum.aufeminin.com/forum/matern2/__f738211_matern2-J-avais-tout-prevue-et-non-cesarienne-repoussee-au-dernier-moment.html
fr;fr_bebe_est_la;Je me suis fait poser un stérilet;lespalmiers;2013-05-07;2013-05-07;0;0;4;8;218;http://forum.aufeminin.com/forum/matern2/__f738153_matern2-Je-me-suis-fait-poser-un-sterilet.html
fr;fr_bebe_est_la;Figurez vous que d 'un coup,jai peur;enformationdanslesocial;2013-05-04;2013-05-04;0;0;3;4;215;http://forum.aufeminin.com/forum/matern2/__f737921_matern2-Figurez-vous-que-d-un-coup-jai-peur-larme-fou.html
fr;fr_bebe_est_la;Hypertension et grossesse;koco00;2013-05-04;2013-05-04;0;0;6;11;253;http://forum.aufeminin.com/forum/matern2/__f737858_matern2-Hypertension-et-grossesse.html
fr;fr_bebe_est_la;Help;nouvelleessayeuse;2013-05-04;2013-05-04;0;0;2;3;346;http://forum.aufeminin.com/forum/matern2/__f737862_matern2-Help-triste.html
fr;fr_bebe_est_la;Help diabète gesta super fort;therabbit;2013-05-02;2013-05-02;0;0;9;36;324;http://forum.aufeminin.com/forum/matern2/__f737552_matern2-Help-diabete-gesta-super-fort.html
fr;fr_bebe_est_la;222 en avril, les févriettes ont du style  222;7887060913;2013-04-01;2013-04-01;0;0;19;560;504;http://forum.aufeminin.com/forum/matern2/__f732773_matern2-222-en-avril-les-fevriettes-ont-du-style-lol-222.html
fr;fr_bebe_est_la;Vous aves fait quoi le jour de votre terme?;cmoikidecide;2013-05-02;2013-05-02;0;0;29;37;254;http://forum.aufeminin.com/forum/matern2/__f737508_matern2-Vous-aves-fait-quoi-le-jour-de-votre-terme.html
fr;fr_bebe_est_la;Otez moi d'un doute    question aux expatriés ou à celles qui ont la réponses;cmoikidecide;2013-05-02;2013-05-02;0;0;7;9;316;http://forum.aufeminin.com/forum/matern2/__f737551_matern2-Otez-moi-d-un-doute-question-aux-expatries-ou-a-celles-qui-ont-la-reponses.html
fr;fr_bebe_est_la;avril chez les mamexpats : venez papoter!;maimona2;2013-04-04;2013-04-05;1;1;8;47;939;http://forum.aufeminin.com/forum/matern2/__f733262_matern2--lover-avril-chez-les-mamexpats-venez-papoter-lover-run.html
fr;fr_bebe_est_la;Scanner du bassin;pilou485;2013-05-02;2013-05-02;0;0;4;9;205;http://forum.aufeminin.com/forum/matern2/__f737572_matern2-Scanner-du-bassin.html
fr;fr_bebe_est_la;***assistante maternelle qui répond à vos questions***;almavi;2005-04-17;2005-04-17;0;0;209;471;368;http://forum.aufeminin.com/forum/matern2/__f100669_matern2--assistante-maternelle-qui-repond-a-vos-questions.html
fr;fr_bebe_est_la;Vous vous etes rasé avant la cesarienne ?;enformationdanslesocial;2013-05-01;2013-05-02;1;1;9;10;113;http://forum.aufeminin.com/forum/matern2/__f737495_matern2-Vous-vous-etes-rase-avant-la-cesarienne-fou-mrgreen.html
fr;fr_bebe_est_la;Déclenchement pour dépassement terme;susanna86;2013-04-30;2013-04-30;0;0;10;16;321;http://forum.aufeminin.com/forum/matern2/__f737258_matern2-Declenchement-pour-depassement-terme.html
fr;fr_bebe_est_la;Avoir un deuxieme enfant;didine6900;2013-04-26;2013-04-26;0;0;5;8;600;http://forum.aufeminin.com/forum/matern2/__f736583_matern2-Avoir-un-deuxieme-enfant.html
fr;fr_bebe_est_la;Question slips jetables pour la mater ! svp;bbavril1;2013-04-27;2013-04-27;0;0;23;36;263;http://forum.aufeminin.com/forum/matern2/__f736830_matern2-Question-slips-jetables-pour-la-mater-svp-mrgreen.html
fr;fr_bebe_est_la;Vêtements bébé : dois-je prendre du 1 mois ou du naissance;0000vanessa0000;2013-04-23;2013-04-23;0;0;23;29;234;http://forum.aufeminin.com/forum/matern2/__f736084_matern2-Vetements-bebe-dois-je-prendre-du-1-mois-ou-du-naissance.html
fr;fr_bebe_est_la;Duphaston et 1er jour du cycle ?!?;quoli57;2013-04-25;2013-04-25;0;0;6;10;209;http://forum.aufeminin.com/forum/matern2/__f736513_matern2-Duphaston-et-1er-jour-du-cycle.html
fr;fr_bebe_est_la;Pourquoi une deuxième césarienne ?;nouvelleessayeuse;2013-04-26;2013-04-26;0;0;7;14;437;http://forum.aufeminin.com/forum/matern2/__f736658_matern2-Pourquoi-une-deuxieme-cesarienne.html
fr;fr_bebe_est_la;"Cesarienne    quoi je vous ""saoul""";enformationdanslesocial;2013-04-26;2013-04-26;0;0;12;15;524;http://forum.aufeminin.com/forum/matern2/__f736644_matern2-Cesarienne-mrgreen-quoi-je-vous-saoul-mrgreen.html
fr;fr_bebe_est_la;Aux pro de la psycologie enfantine ( enfant de 2 ans et demi) ,a l'aide;enformationdanslesocial;2013-04-26;2013-04-26;0;0;7;9;912;http://forum.aufeminin.com/forum/matern2/__f736591_matern2-Aux-pro-de-la-psycologie-enfantine-enfant-de-2-ans-et-demi-a-l-aide-triste.html
fr;fr_bebe_est_la;racontez moi vos cesariennes programmées svp?;enformationdanslesocial;2013-04-25;2013-04-25;0;0;6;7;721;http://forum.aufeminin.com/forum/matern2/__f736553_matern2--lover-racontez-moi-vos-cesariennes-programmees-svp-lover.html
fr;fr_bebe_est_la;Pour celles qui suivent :  j'aurais une cesarienne dans 3semaines;enformationdanslesocial;2013-04-24;2013-04-25;1;1;12;26;127;http://forum.aufeminin.com/forum/matern2/__f736405_matern2-Pour-celles-qui-suivent-j-aurais-une-cesarienne-dans-3semaines.html
fr;fr_bebe_est_la;Feriez vous mere porteuse?;lachevredemonsieurseguin;2013-04-24;2013-04-24;0;0;49;65;199;http://forum.aufeminin.com/forum/matern2/__f736360_matern2-Feriez-vous-mere-porteuse.html
fr;fr_bebe_est_la;Dites ?;lapositiveattendunbb;2013-04-22;2013-04-22;0;0;28;116;189;http://forum.aufeminin.com/forum/matern2/__f736044_matern2-Dites-mrgreen-mrgreen.html
fr;fr_bebe_est_la;Douleurs cicatrice césa;lilliev82;2013-04-23;2013-04-23;0;0;3;3;370;http://forum.aufeminin.com/forum/matern2/__f736196_matern2-Douleurs-cicatrice-cesa.html
fr;fr_bebe_est_la;Euh y'a des vidéos chelous sur youtube;johnpaulgeorgeringo;2013-04-21;2013-04-21;0;0;35;94;154;http://forum.aufeminin.com/forum/matern2/__f735833_matern2-Euh-y-a-des-videos-chelous-sur-youtube-shock.html
fr;fr_bebe_est_la;Pour me faire du bien : venez me raconter vos petits bonheurs;pimpanicaille2;2013-04-20;2013-04-20;0;0;26;66;248;http://forum.aufeminin.com/forum/matern2/__f735688_matern2-Pour-me-faire-du-bien-venez-me-raconter-vos-petits-bonheurs.html
fr;fr_bebe_est_la;Les filles qui ont accouché d'un bebe de +de 4kg ,les doc vous ont fait peur aussi?;enformationdanslesocial;2013-04-20;2013-04-20;0;0;23;31;405;http://forum.aufeminin.com/forum/matern2/__f735719_matern2-Les-filles-qui-ont-accouche-d-un-bebe-de-de-4kg-les-doc-vous-ont-fait-peur-aussi.html
fr;fr_bebe_est_la;"Accoucher près d'une ""mauvaise date"" . vous avez géré comment?";ninougne31;2013-04-19;2013-04-19;0;0;20;25;515;http://forum.aufeminin.com/forum/matern2/__f735567_matern2-Accoucher-pres-d-une-mauvaise-date-vous-avez-gere-comment.html
fr;fr_bebe_est_la;Bon c'esr mou du genou ce soir sur auf...;galoupete13;2013-03-12;2013-03-12;0;0;22;94;76;http://forum.aufeminin.com/forum/matern2/__f729660_matern2-Bon-c-esr-mou-du-genou-ce-soir-sur-auf.html
fr;fr_bebe_est_la;Le poste a misere..... aller on vide son sac;psycho2comptoir;2013-04-18;2013-04-18;0;0;53;83;282;http://forum.aufeminin.com/forum/matern2/__f735487_matern2-Le-poste-a-misere-aller-on-vide-son-sac.html
fr;fr_bebe_est_la;"sondage    maman de 3 enfants (sans jumeaux) ou plus (avec jumeaux  ) ;-";lapositiveattendunbb;2013-04-16;2013-04-16;0;0;43;101;190;http://forum.aufeminin.com/forum/matern2/__f735259_matern2--mrgreen-sondage-mrgreen-maman-de-3-enfants-sans-jumeaux-ou-plus-avec-jumeaux-mrgreen.html
fr;fr_bebe_est_la;Question mesure du bassin  apparament en dessous de la normal;enformationdanslesocial;2013-04-15;2013-04-15;0;0;4;11;319;http://forum.aufeminin.com/forum/matern2/__f735028_matern2-Question-mesure-du-bassin-mrgreen-apparament-en-dessous-de-la-normal-roll.html
fr;fr_bebe_est_la;Vos achats selon vous indispensable?;doudrey974;2013-04-15;2013-04-15;0;0;16;41;322;http://forum.aufeminin.com/forum/matern2/__f735012_matern2-Vos-achats-selon-vous-indispensable.html
fr;fr_bebe_est_la;Bon les   demain on sera fixés fille ou garçon;galoupete13;2013-04-14;2013-04-14;0;0;51;168;71;http://forum.aufeminin.com/forum/matern2/__f734937_matern2-Bon-les-girl-demain-on-sera-fixes-fille-ou-garcon.html
fr;fr_bebe_est_la;"les ""enceintes"", vos achats, vos envies...";enjoyyyy;2013-04-13;2013-04-13;0;0;21;62;459;http://forum.aufeminin.com/forum/matern2/__f734802_matern2--bb-les-enceintes-vos-achats-vos-envies-bb.html
fr;fr_bebe_est_la;Les filles qui ont été déclenchées;joggeuse17;2013-04-13;2013-04-13;0;0;14;17;349;http://forum.aufeminin.com/forum/matern2/__f734772_matern2-Les-filles-qui-ont-ete-declenchees.html
fr;fr_bebe_est_la;Je suis en pleurs ( enguelade avec ma mere encore);enformationdanslesocial;2013-04-12;2013-04-13;1;1;18;33;534;http://forum.aufeminin.com/forum/matern2/__f734711_matern2-Je-suis-en-pleurs-enguelade-avec-ma-mere-encore-triste.html
fr;fr_bebe_est_la;Et celles qui ont ete declenchee pour depassement de terme,;enformationdanslesocial;2013-04-13;2013-04-13;0;0;7;8;128;http://forum.aufeminin.com/forum/matern2/__f734795_matern2-Et-celles-qui-ont-ete-declenchee-pour-depassement-de-terme-mrgreen.html
fr;fr_bebe_est_la;Et un prénom qui commence comme celui de l'un des parents?;keepgoingschloupette;2013-04-12;2013-04-12;0;0;40;75;208;http://forum.aufeminin.com/forum/matern2/__f734690_matern2-Et-un-prenom-qui-commence-comme-celui-de-l-un-des-parents-arrow.html
fr;fr_bebe_est_la;Celles qui suivent les fda;tipoune1;2013-04-12;2013-04-12;0;0;10;59;137;http://forum.aufeminin.com/forum/matern2/__f734679_matern2-Celles-qui-suivent-les-fda-run.html
fr;fr_bebe_est_la;Je rebondis : les médicaments génériques;pimpanicaille2;2013-04-11;2013-04-11;0;0;21;38;278;http://forum.aufeminin.com/forum/matern2/__f734513_matern2-Je-rebondis-les-medicaments-generiques.html
fr;fr_bebe_est_la;Accouchement très long ou très rapide ?;bebeisa95;2013-04-11;2013-04-11;0;0;21;26;163;http://forum.aufeminin.com/forum/matern2/__f734583_matern2-Accouchement-tres-long-ou-tres-rapide.html
fr;fr_bebe_est_la;Péridurale : oui ou non ?;nouvelleessayeuse;2013-04-11;2013-04-11;0;0;23;27;315;http://forum.aufeminin.com/forum/matern2/__f734564_matern2-Peridurale-oui-ou-non.html
fr;fr_bebe_est_la;Qui a déja eu une coelioscopie avant fiv;alexis8464;2013-04-11;2013-04-11;0;0;3;5;365;http://forum.aufeminin.com/forum/matern2/__f734481_matern2-Qui-a-deja-eu-une-coelioscopie-avant-fiv.html
fr;fr_bebe_est_la;Pas le moral après ma 2ème echo;jannaland;2013-04-10;2013-04-10;0;0;5;12;423;http://forum.aufeminin.com/forum/matern2/__f734357_matern2-Pas-le-moral-apres-ma-2eme-echo-triste.html
fr;fr_bebe_est_la;post des aufiennes enceintes          :lov;galoupete13;2013-03-18;2013-03-18;0;0;44;1019;215;http://forum.aufeminin.com/forum/matern2/__f730630_matern2--love-love-lover-lover-post-des-aufiennes-enceintes-love-love-love-love-lov.html
