lang;forum;title;original_author;start_date;end_date;range;time;nb_authors;nb_replies;avg_post_length;url
fr;bebe est la;Celles qui suivent les fda;tipoune1;12/04/13;12/04/13;0;1;10;60;137;http://forum.aufeminin.com/forum/matern2/__f734679_matern2-Celles-qui-suivent-les-fda-run.html
fr;bebe est la;Je rebondis : les m_dicaments g_n_riques;pimpanicaille2;11/04/13;11/04/13;0;1;21;39;278;http://forum.aufeminin.com/forum/matern2/__f734513_matern2-Je-rebondis-les-medicaments-generiques.html
fr;bebe est la;Accouchement très long ou très rapide ?;bebeisa95;11/04/13;11/04/13;0;1;21;27;163;http://forum.aufeminin.com/forum/matern2/__f734583_matern2-Accouchement-tres-long-ou-tres-rapide.html
fr;bebe est la;P_ridurale : oui ou non ?;nouvelleessayeuse;11/04/13;11/04/13;0;1;23;28;315;http://forum.aufeminin.com/forum/matern2/__f734564_matern2-Peridurale-oui-ou-non.html
fr;bebe est la;Qui a d_ja eu une coelioscopie avant fiv;alexis8464;11/04/13;11/04/13;0;1;3;6;365;http://forum.aufeminin.com/forum/matern2/__f734481_matern2-Qui-a-deja-eu-une-coelioscopie-avant-fiv.html
fr;bebe est la;Pas le moral après ma 2ème echo;jannaland;10/04/13;10/04/13;0;1;5;13;423;http://forum.aufeminin.com/forum/matern2/__f734357_matern2-Pas-le-moral-apres-ma-2eme-echo-triste.html
fr;bebe est la;post des aufiennes enceintes          :lov;galoupete13;18/03/13;18/03/13;0;1;44;1020;215;http://forum.aufeminin.com/forum/matern2/__f730630_matern2--love-love-lover-lover-post-des-aufiennes-enceintes-love-love-love-love-lov.html
fr;bebe est la;Pensez vous qu'une femme puisse stopper le travail inconsciemment?;enformationdanslesocial;08/04/13;08/04/13;0;1;0;1;0;http://forum.aufeminin.com/forum/matern2/__f733925_matern2-Pensez-vous-qu-une-femme-puisse-stopper-le-travail-inconsciemment.html
fr;bebe est la;Pour toutes celles qui me connaissent:bb est arriv_e en avance;oumma10;07/04/13;07/04/13;0;1;30;55;207;http://forum.aufeminin.com/forum/matern2/__f733700_matern2-Pour-toutes-celles-qui-me-connaissent-bb-est-arrivee-en-avance-bebe.html
fr;bebe est la;Qui a eu une endom_triose pari_tale?;priscanina80;07/04/13;07/04/13;0;1;2;6;238;http://forum.aufeminin.com/forum/matern2/__f733796_matern2-Qui-a-eu-une-endometriose-parietale.html
fr;bebe est la;Question accouchement : travail qui dure, qui dure;lilly744;07/04/13;07/04/13;0;1;6;9;674;http://forum.aufeminin.com/forum/matern2/__f733811_matern2-Question-accouchement-travail-qui-dure-qui-dure-roll.html
fr;bebe est la;Question  et   : hospitalisation et règles;bridgeofhope;07/04/13;07/04/13;0;1;10;22;178;http://forum.aufeminin.com/forum/matern2/__f733801_matern2-Question-beurk-et-shy-hospitalisation-et-regles-shy.html
fr;bebe est la;Après les jumelles;crocoisback;06/04/13;06/04/13;0;1;9;20;98;http://forum.aufeminin.com/forum/matern2/__f733567_matern2-Apres-les-jumelles-amour-amour.html
fr;bebe est la;Celles qui ont fait un enfant dans l'dos de leur mari;nouillelfique;04/04/13;04/04/13;0;1;8;9;108;http://forum.aufeminin.com/forum/matern2/__f733274_matern2-Celles-qui-ont-fait-un-enfant-dans-l-dos-de-leur-mari.html
fr;bebe est la;Qui a _t_ declench_e??;shumok;18/03/13;18/03/13;0;1;23;39;374;http://forum.aufeminin.com/forum/matern2/__f730635_matern2-Qui-a-ete-declenchee.html
fr;bebe est la;les kilos c'est tabou, nous en viendrons toutes ˆ bout;iwishiwasspecial;29/03/13;30/03/13;1;2;18;233;225;http://forum.aufeminin.com/forum/matern2/__f732508_matern2--chef-girl-les-kilos-c-est-tabou-nous-en-viendrons-toutes-a-bout-girl-chef.html
fr;bebe est la;Y a des mamans de dyspraxique dans le coin ?;amlianne;03/04/13;04/04/13;1;2;9;31;823;http://forum.aufeminin.com/forum/matern2/__f733115_matern2-Y-a-des-mamans-de-dyspraxique-dans-le-coin.html
fr;bebe est la;Qui ici n'a plus son appendice;00zelda00;04/04/13;04/04/13;0;1;38;54;97;http://forum.aufeminin.com/forum/matern2/__f733271_matern2-Qui-ici-n-a-plus-son-appendice-mrgreen-lol.html
fr;bebe est la;Je rebondis sur le post de mickey : l'allaitement;alamassue;04/04/13;04/04/13;0;1;9;24;549;http://forum.aufeminin.com/forum/matern2/__f733206_matern2-Je-rebondis-sur-le-post-de-mickey-l-allaitement.html
fr;bebe est la;Oh la la je suis abasourdie ...;un4avril;03/04/13;03/04/13;0;1;13;22;147;http://forum.aufeminin.com/forum/matern2/__f733132_matern2-Oh-la-la-je-suis-abasourdie.html
fr;bebe est la;Avant prise de sang qu'est ce qui est efficace contre la douleur;dominique1947;03/04/13;03/04/13;0;1;12;18;344;http://forum.aufeminin.com/forum/matern2/__f733066_matern2-Avant-prise-de-sang-qu-est-ce-qui-est-efficace-contre-la-douleur.html
fr;bebe est la;Combien de jour votre s_jour ˆ la mater pour bb2 ?;fleurdecoton26;03/04/13;03/04/13;0;1;21;28;162;http://forum.aufeminin.com/forum/matern2/__f733042_matern2-Combien-de-jour-votre-sejour-a-la-mater-pour-bb2.html
fr;bebe est la;Vos retour de maternit_ ???;gsxfanny;03/04/13;03/04/13;0;1;12;13;431;http://forum.aufeminin.com/forum/matern2/__f733011_matern2-Vos-retour-de-maternite.html
fr;bebe est la;222 les f_vriettes 2013 d_barquent  222;7887060913;11/03/13;11/03/13;0;1;18;442;502;http://forum.aufeminin.com/forum/matern2/__f729380_matern2-222-les-fevriettes-2013-debarquent-mrgreen-222.html
fr;bebe est la;Et la reprise du boulot, pour vous, ça se passe quand et comment?;channyblue;29/03/13;29/03/13;0;1;7;17;674;http://forum.aufeminin.com/forum/matern2/__f732454_matern2-Et-la-reprise-du-boulot-pour-vous-ca-se-passe-quand-et-comment.html
fr;bebe est la;Grossesse g_mellaire;jolicoeur1982;26/03/13;26/03/13;0;1;17;40;255;http://forum.aufeminin.com/forum/matern2/__f732044_matern2-Grossesse-gemellaire.html
fr;bebe est la;Un bb de 7 kg n_ en angleterre !!;cathylola83;28/03/13;29/03/13;1;2;10;18;145;http://forum.aufeminin.com/forum/matern2/__f732327_matern2-Un-bb-de-7-kg-ne-en-angleterre-fou.html
fr;bebe est la;Bebe 1 varicelle et cesarienne dans 10 jours...;futur2emebb;28/03/13;28/03/13;0;1;2;4;225;http://forum.aufeminin.com/forum/matern2/__f732349_matern2-Bebe-1-varicelle-et-cesarienne-dans-10-jours.html
fr;bebe est la;Donnez moi vos experiences ,osteo et accouchement;enformationdanslesocial;24/03/13;24/03/13;0;1;4;10;375;http://forum.aufeminin.com/forum/matern2/__f731605_matern2-Donnez-moi-vos-experiences-osteo-et-accouchement-bebe.html
fr;bebe est la;de me dire que j'aurais plus d'enfant....suis-je la seule?;chuipaszen;26/03/13;26/03/13;0;1;13;26;631;http://forum.aufeminin.com/forum/matern2/__f731860_matern2--triste-de-me-dire-que-j-aurais-plus-d-enfant-suis-je-la-seule.html
fr;bebe est la;3 enfants ou + : accouchement et suites faciles ou pas forc_ment?;muzmotmam;23/03/13;23/03/13;0;1;24;36;364;http://forum.aufeminin.com/forum/matern2/__f731491_matern2-3-enfants-ou-accouchement-et-suites-faciles-ou-pas-forcement.html
fr;bebe est la;"Et les filles qui avait ""un geant"" enfin un grand bebe de prevu,vous avez accouch_ a quel stade?";enformationdanslesocial;24/03/13;24/03/13;0;1;20;26;126;http://forum.aufeminin.com/forum/matern2/__f731579_matern2-Et-les-filles-qui-avait-un-geant-enfin-un-grand-bebe-de-prevu-vous-avez-accouche-a-quel-stade.html
fr;bebe est la;Avez vous deja eu le presentiment que vous alliez accoucher plutot?;enformationdanslesocial;24/03/13;24/03/13;0;1;19;23;303;http://forum.aufeminin.com/forum/matern2/__f731560_matern2-Avez-vous-deja-eu-le-presentiment-que-vous-alliez-accoucher-plutot.html
fr;bebe est la;Ah les suites de couche....;alamassue;23/03/13;23/03/13;0;1;30;72;237;http://forum.aufeminin.com/forum/matern2/__f731447_matern2-Ah-les-suites-de-couche.html
fr;bebe est la;Question qui fait mal...;krapulaxe;21/03/13;21/03/13;0;1;77;95;148;http://forum.aufeminin.com/forum/matern2/__f731128_matern2-Question-qui-fait-mal.html
fr;bebe est la;les kilos c'est tabou, nous en viendrons toutes ˆ bout !;valetseb;11/03/13;12/03/13;1;2;19;470;196;http://forum.aufeminin.com/forum/matern2/__f729424_matern2--girl-chef-les-kilos-c-est-tabou-nous-en-viendrons-toutes-a-bout-chef-girl.html
fr;bebe est la;Question voie basse après une 1ere c_sarienne;titi123417;19/03/13;19/03/13;0;1;5;9;661;http://forum.aufeminin.com/forum/matern2/__f730837_matern2-Question-voie-basse-apres-une-1ere-cesarienne.html
fr;bebe est la;Euh dites  le bain apres l'accouchement;lamoulepasfraiche;19/03/13;19/03/13;0;1;6;14;101;http://forum.aufeminin.com/forum/matern2/__f730834_matern2-Euh-dites-le-bain-apres-l-accouchement.html
fr;bebe est la;J ai très peur d avoir  ma 3 c_sarienne;kinderbueno1981;19/03/13;19/03/13;0;1;8;22;184;http://forum.aufeminin.com/forum/matern2/__f730759_matern2-J-ai-tres-peur-d-avoir-ma-3-cesarienne-triste-triste-triste-triste.html
fr;bebe est la;les nursery ˆ la maternit_...;abilauri;16/03/13;16/03/13;0;1;91;220;419;http://forum.aufeminin.com/forum/matern2/__f730223_matern2--arrow-les-nursery-a-la-maternite.html
fr;bebe est la;Help pour celles qui ont eu une ou des c_sariennes;lediinerdecon;17/03/13;17/03/13;0;1;3;11;186;http://forum.aufeminin.com/forum/matern2/__f730442_matern2-Help-pour-celles-qui-ont-eu-une-ou-des-cesariennes-arrow.html
fr;bebe est la;Des filles qui ont eu un rciu ˆ 26sa ? ça s'est am_lior_ ou b_b_ petit au final?;ninougne31;17/03/13;17/03/13;0;1;4;5;367;http://forum.aufeminin.com/forum/matern2/__f730472_matern2-Des-filles-qui-ont-eu-un-rciu-a-26sa-ca-s-est-ameliore-ou-bebe-petit-au-final.html
fr;bebe est la;Vous mettriez 150 euros pour....;nouvelleessayeuse;15/03/13;15/03/13;0;1;53;79;173;http://forum.aufeminin.com/forum/matern2/__f730137_matern2-Vous-mettriez-150-euros-pour.html
fr;bebe est la;Bon gyn_co / bonne mater sur massy ?;corea2;04/02/06;04/02/06;0;1;9;14;321;http://forum.aufeminin.com/forum/matern2/__f146030_matern2-Bon-gyneco-bonne-mater-sur-massy.html
fr;bebe est la;Pour ou contre les caisses prioritaires pour femme enceinte;lapoisse12;15/03/13;15/03/13;0;1;51;102;356;http://forum.aufeminin.com/forum/matern2/__f730202_matern2-Pour-ou-contre-les-caisses-prioritaires-pour-femme-enceinte.html
fr;bebe est la;Vos envie de bebe ?;floreange;15/03/13;15/03/13;0;1;11;14;361;http://forum.aufeminin.com/forum/matern2/__f730209_matern2-Vos-envie-de-bebe.html
fr;bebe est la;Valise de vacance pour b_b_;coco89coco89;15/03/13;15/03/13;0;1;4;9;288;http://forum.aufeminin.com/forum/matern2/__f730165_matern2-Valise-de-vacance-pour-bebe.html
fr;bebe est la;Il y en a qui ont accouch_;xlemaitreetmargueritex;15/03/13;15/03/13;0;1;2;6;168;http://forum.aufeminin.com/forum/matern2/__f730179_matern2-Il-y-en-a-qui-ont-accouche.html
fr;bebe est la;Je pense ne pas avoir _t_ respect_ pendant ma grossesse je vais mal;depression123;12/03/13;12/03/13;0;1;14;18;1052;http://forum.aufeminin.com/forum/matern2/__f729622_matern2-Je-pense-ne-pas-avoir-ete-respecte-pendant-ma-grossesse-je-vais-mal-triste.html
fr;bebe est la;nos bb de juillet sont tous arrives;celine20113;04/08/12;04/08/12;0;1;29;3681;361;http://forum.aufeminin.com/forum/matern2/__f688817_matern2--bebe-nos-bb-de-juillet-sont-tous-arrives-bebe.html
fr;bebe est la;Cicatrice c_sarienne;djoustine59;13/03/13;13/03/13;0;1;3;7;231;http://forum.aufeminin.com/forum/matern2/__f729806_matern2-Cicatrice-cesarienne.html
fr;bebe est la;Mes filles j'angoisse la;ilveroamore9;13/03/13;13/03/13;0;1;8;10;328;http://forum.aufeminin.com/forum/matern2/__f729876_matern2-Mes-filles-j-angoisse-la.html
fr;bebe est la;Nrj 12 des b_b_s ...je vais encore pleurer;linetteleretour;13/03/13;13/03/13;0;1;3;5;107;http://forum.aufeminin.com/forum/matern2/__f729864_matern2-Nrj-12-des-bebes-je-vais-encore-pleurer.html
fr;bebe est la;C'est vrai qu'on a le droit;jadorelaframboise;12/03/13;12/03/13;0;1;18;22;312;http://forum.aufeminin.com/forum/matern2/__f729651_matern2-C-est-vrai-qu-on-a-le-droit.html
fr;bebe est la;help quelqu'un s'y conna”t en geu, trompes bouch_es etc...;alexis8464;11/03/13;11/03/13;0;1;3;7;565;http://forum.aufeminin.com/forum/matern2/__f729479_matern2--neutral-help-quelqu-un-s-y-connait-en-geu-trompes-bouchees-etc.html
fr;bebe est la;deuxième b_b_ mais des questions qd même : bib ?;lorelaidemars;12/03/13;12/03/13;0;1;6;12;172;http://forum.aufeminin.com/forum/matern2/__f729588_matern2--fou-deuxieme-bebe-mais-des-questions-qd-meme-bib-larme.html
fr;bebe est la;R_duction mammaire, plein de questions;garaline;10/03/13;10/03/13;0;1;5;9;456;http://forum.aufeminin.com/forum/matern2/__f729227_matern2-Reduction-mammaire-plein-de-questions.html
fr;bebe est la;Demenager a 7 mois et demi /8 mois de grossesse;enformationdanslesocial;09/03/13;09/03/13;0;1;17;18;235;http://forum.aufeminin.com/forum/matern2/__f729148_matern2-Demenager-a-7-mois-et-demi-8-mois-de-grossesse.html
fr;bebe est la;A quel terme avez vous accouch_;cookiesmoelleux;08/03/13;08/03/13;0;1;52;81;232;http://forum.aufeminin.com/forum/matern2/__f728946_matern2-A-quel-terme-avez-vous-accouche.html
fr;bebe est la;suivi grossesse patho, oui... et donc?;keepgoingschloupette;07/03/13;07/03/13;0;1;31;91;257;http://forum.aufeminin.com/forum/matern2/__f728883_matern2-suivi-grossesse-patho-oui-et-donc-arrow-arrow.html
fr;bebe est la;29+2 et je vais faire un controle a la mat';enformationdanslesocial;08/03/13;08/03/13;0;1;10;19;174;http://forum.aufeminin.com/forum/matern2/__f729044_matern2-29-2-et-je-vais-faire-un-controle-a-la-mat-shy-neutral.html
fr;bebe est la;ˆ quel ‰ge les premières vacances de vos b_b_s ?;lapositiveattendunbb;08/03/13;08/03/13;0;1;20;30;322;http://forum.aufeminin.com/forum/matern2/__f728974_matern2--a-quel-age-les-premieres-vacances-de-vos-bebes.html
fr;bebe est la;J'aimerais reussir mon allaitement,mais jai peur de ne pas reussir;enformationdanslesocial;06/03/13;06/03/13;0;1;11;27;559;http://forum.aufeminin.com/forum/matern2/__f728686_matern2-J-aimerais-reussir-mon-allaitement-mais-jai-peur-de-ne-pas-reussir-shy.html
fr;bebe est la;Les inscriptions ˆ l'_cole maternelle sont faites pour vous ?;audrey180977;06/03/13;06/03/13;0;1;12;21;166;http://forum.aufeminin.com/forum/matern2/__f728730_matern2-Les-inscriptions-a-l-ecole-maternelle-sont-faites-pour-vous.html
fr;bebe est la;Dilemne : c_sarienne ou voie basse ?;barbaratop2;06/02/13;06/02/13;0;1;8;16;950;http://forum.aufeminin.com/forum/matern2/__f723917_matern2-Dilemne-cesarienne-ou-voie-basse.html
fr;bebe est la;Combien de temps pour files resorbables?;egyptya;04/03/13;04/03/13;0;1;1;2;193;http://forum.aufeminin.com/forum/matern2/__f728334_matern2-Combien-de-temps-pour-files-resorbables.html
fr;bebe est la;Question couple : quand trop d efforts tue l effort...;confessionzzzintimes;03/03/13;03/03/13;0;1;23;75;504;http://forum.aufeminin.com/forum/matern2/__f728228_matern2-Question-couple-quand-trop-d-efforts-tue-l-effort.html
fr;bebe est la;Question d'une _tudiante pu_ricultrice pour mamans;erya974;28/02/13;28/02/13;0;1;7;13;293;http://forum.aufeminin.com/forum/matern2/__f727860_matern2-Question-d-une-etudiante-puericultrice-pour-mamans.html
fr;bebe est la;A quel terme vous avez commenc_ a etre press_ qu'il ou elle sorte ?;enformationdanslesocial;01/03/13;01/03/13;0;1;23;25;286;http://forum.aufeminin.com/forum/matern2/__f727932_matern2-A-quel-terme-vous-avez-commence-a-etre-presse-qu-il-ou-elle-sorte.html
fr;bebe est la;Fevrier chez les mamexpats;hazelle2;01/02/13;01/02/13;0;1;8;60;1047;http://forum.aufeminin.com/forum/matern2/__f723243_matern2-Fevrier-chez-les-mamexpats-bebe-bebe-bebe.html
fr;bebe est la;Y'a des alternatives ˆ la p_ridurale;lilly744;28/02/13;28/02/13;0;1;6;7;264;http://forum.aufeminin.com/forum/matern2/__f727753_matern2-Y-a-des-alternatives-a-la-peridurale.html
fr;bebe est la;Une peur bleu qu'il soit vraiment trop petit et qu'il y reste;jadorelaframboise;27/02/13;27/02/13;0;1;21;55;351;http://forum.aufeminin.com/forum/matern2/__f727706_matern2-Une-peur-bleu-qu-il-soit-vraiment-trop-petit-et-qu-il-y-reste-triste-triste.html
fr;bebe est la;D_clenchement : vos avis sur le sujet;alamassue;27/02/13;27/02/13;0;1;14;17;550;http://forum.aufeminin.com/forum/matern2/__f727637_matern2-Declenchement-vos-avis-sur-le-sujet.html
fr;bebe est la;Celles qui ont ete declench_es par la perf directement;enformationdanslesocial;27/02/13;27/02/13;0;1;17;19;436;http://forum.aufeminin.com/forum/matern2/__f727673_matern2-Celles-qui-ont-ete-declenchees-par-la-perf-directement-mrgreen-arrow.html
fr;bebe est la;Comment avez vous ressenti les contractions sur votre uterus cicatriciel?;enformationdanslesocial;27/02/13;27/02/13;0;1;7;12;316;http://forum.aufeminin.com/forum/matern2/__f727627_matern2-Comment-avez-vous-ressenti-les-contractions-sur-votre-uterus-cicatriciel.html
fr;bebe est la;Curiosit_ sur un moment de la c_sarienne.;athena1334;27/02/13;27/02/13;0;1;2;4;547;http://forum.aufeminin.com/forum/matern2/__f727543_matern2-Curiosite-sur-un-moment-de-la-cesarienne.html
fr;bebe est la;Qui est deja parti en vacances avec;tropbonlemacaron1;27/02/13;27/02/13;0;1;12;28;185;http://forum.aufeminin.com/forum/matern2/__f727595_matern2-Qui-est-deja-parti-en-vacances-avec.html
fr;bebe est la;celles qui ont pris beaucoup de poids pendant leur(s) grossesse(s)...;justlikeit;26/02/13;26/02/13;0;1;28;31;210;http://forum.aufeminin.com/forum/matern2/__f727463_matern2--arrow-celles-qui-ont-pris-beaucoup-de-poids-pendant-leur-s-grossesse-s.html
fr;bebe est la;Je ne sais plus si ca se fait, mais j'avais envie de partager le r_cit de naissance de ma fille ....;annanico;26/02/13;26/02/13;0;1;5;9;2292;http://forum.aufeminin.com/forum/matern2/__f727471_matern2-Je-ne-sais-plus-si-ca-se-fait-mais-j-avais-envie-de-partager-le-recit-de-naissance-de-ma-fille.html
fr;bebe est la;Y a des moments...;butterfly2231;15/02/13;15/02/13;0;1;12;44;183;http://forum.aufeminin.com/forum/matern2/__f725468_matern2-Y-a-des-moments.html
fr;bebe est la;retour controle mat et tension haute encore;lorelaidemars;24/02/13;24/02/13;0;1;8;13;296;http://forum.aufeminin.com/forum/matern2/__f727150_matern2--retour-controle-mat-et-tension-haute-encore.html
fr;bebe est la;les pires r_flexions qu'on vous ait faites;lorelaidemars;25/02/13;25/02/13;0;1;54;111;322;http://forum.aufeminin.com/forum/matern2/__f727222_matern2--mal-les-pires-reflexions-qu-on-vous-ait-faites-larme.html
fr;bebe est la;Cicatrice de c_sarienne qui saignotte  6 semaines après;confessionzzzintimes;25/02/13;25/02/13;0;1;7;14;167;http://forum.aufeminin.com/forum/matern2/__f727324_matern2-Cicatrice-de-cesarienne-qui-saignotte-6-semaines-apres.html
fr;bebe est la;celles qui ont fait une pr__clampsie;lorelaidemars;24/02/13;24/02/13;0;1;6;21;304;http://forum.aufeminin.com/forum/matern2/__f727158_matern2--celles-qui-ont-fait-une-preeclampsie.html
fr;bebe est la;Besoin de conseils - je suis perdue;jolicoeur1982;20/02/13;20/02/13;0;1;18;61;367;http://forum.aufeminin.com/forum/matern2/__f726420_matern2-Besoin-de-conseils-je-suis-perdue.html
fr;bebe est la;Ë moi, sondaaaage ˆ la cooooon;nouillelfique;21/02/13;21/02/13;0;1;32;50;734;http://forum.aufeminin.com/forum/matern2/__f726636_matern2-a-moi-sondaaaage-a-la-cooooon-bravo-bravo-bravo-bravo-fou.html
fr;bebe est la;Vous faire partager mon bonheur de la semaine;trex33;22/02/13;22/02/13;0;1;15;20;366;http://forum.aufeminin.com/forum/matern2/__f726719_matern2-Vous-faire-partager-mon-bonheur-de-la-semaine-amour.html
fr;bebe est la;A quel poids et quel terme sont n_s vos jumeaux?;jude59178;20/02/13;20/02/13;0;1;12;13;197;http://forum.aufeminin.com/forum/matern2/__f726408_matern2-A-quel-poids-et-quel-terme-sont-nes-vos-jumeaux.html
fr;bebe est la;Qui a fait de l'hypertension en fin de grossesse ?;pioup82;19/02/13;19/02/13;0;1;8;16;419;http://forum.aufeminin.com/forum/matern2/__f726112_matern2-Qui-a-fait-de-l-hypertension-en-fin-de-grossesse.html
fr;bebe est la;Embryon de 4mm;jekiff2013;18/02/13;18/02/13;0;1;10;27;130;http://forum.aufeminin.com/forum/matern2/__f726004_matern2-Embryon-de-4mm-love.html
